date,actual,predicted,train_mean,inner_idx,sstart,window_end
2011-07-01,0.007164162,0.0045005177700801055,0.0013408568705882353,0,0,2012-08-01
2011-08-01,0.005510649,0.004659121963280309,0.0013718358705882353,0,1,2012-09-01
2011-09-01,0.001541758,0.00039676345076503577,0.0014284580235294118,0,2,2012-10-01
2011-10-01,0.000195946,-0.00023465475062117578,0.0013929587176470589,0,3,2012-11-01
2011-11-01,0.000748019,0.0031537257235099794,0.0013626417647058825,0,4,2012-12-01
2011-12-01,0.00461494,0.003017271810612218,0.001357247317647059,0,5,2013-01-01
2012-01-01,-0.000622397,-0.00027767618743824773,0.0013942296,0,6,2013-02-01
2012-02-01,-0.002631852,0.00011111703380006113,0.0013808913058823533,0,7,2013-03-01
2012-03-01,0.002450932,0.0030176869596121557,0.0013015859647058823,0,8,2013-04-01
2012-04-01,0.003396772,0.003318248503141024,0.0013171560352941178,0,9,2013-05-01
2012-05-01,0.001564307,-0.0005484587754826251,0.0013971269294117648,0,10,2013-06-01
2012-06-01,0.000489148,0.00410699073475665,0.0013285784,0,11,2013-07-01
2012-07-01,0.001955952,-0.00256974171776207,0.0012811824352941177,0,12,2013-08-01
2012-08-01,-0.001295953,0.002389297563503159,0.001265864588235294,0,13,2013-09-01
2012-09-01,-9.46e-05,0.0021072507888270564,0.0012287052588235295,0,14,2013-10-01
2012-10-01,-0.000412342,-0.0011154285116175139,0.001152107482352941,0,15,2013-11-01
2012-11-01,0.004788092,0.0016521558755271228,0.0011454078588235294,0,16,2013-12-01
2012-12-01,-5.12e-05,0.00020387334879095419,0.0011752467058823528,0,17,2014-01-01
2013-01-01,0.004900913,0.0016604501607703033,0.001101570705882353,0,18,2014-02-01
2013-02-01,0.004478509,0.0025509092705664543,0.001116400482352941,0,19,2014-03-01
2013-03-01,0.004021497,-0.00031236481331806777,0.001141332494117647,0,20,2014-04-01
2013-04-01,0.001115173,0.002885374050081566,0.0011570356588235294,0,21,2014-05-01
2013-05-01,0.002642206,0.0022321441475490027,0.0011339387529411763,0,22,2014-06-01
2013-06-01,-0.003937529,0.0008116650651276633,0.001171290811764706,0,23,2014-07-01
2013-07-01,0.005422384,0.000736423025651446,0.0011176826588235294,0,24,2014-08-01
2013-08-01,0.004718599,0.005460503781499992,0.0012003525764705883,0,25,2014-09-01
2013-09-01,0.003267402,0.0008991792030401116,0.001244042376470588,0,26,2014-10-01
2013-10-01,0.005577829,0.0026321275573117455,0.0012797865176470589,0,27,2014-11-01
2013-11-01,0.001496985,0.0019439742082373562,0.0013739652470588237,0,28,2014-12-01
2013-12-01,-0.004847856,0.0020556692465947815,0.0013730784823529415,0,29,2015-01-01
2014-01-01,0.002806315,0.002996780510162801,0.0012925677882352944,0,30,2015-02-01
2014-02-01,0.005900511,0.0037728577714091814,0.0012434047764705884,0,31,2015-03-01
2014-03-01,0.001173027,0.0035547209548678813,0.0013152166588235295,0,32,2015-04-01
2014-04-01,0.003443963,0.001436771788669626,0.0012745447764705882,0,33,2015-05-01
2014-05-01,0.003637652,0.002757800379190939,0.0012937710117647057,0,34,2015-06-01
2014-06-01,0.00280792,0.0028973572274657803,0.0013244952235294115,0,35,2015-07-01
2014-07-01,0.000590749,0.0010609093035051892,0.0013096066117647056,0,36,2015-08-01
2014-08-01,-0.001563173,0.0015532968964282181,0.0012864302588235295,0,37,2015-09-01
2014-09-01,0.006198417,0.0025927919783323883,0.0012733148941176469,0,38,2015-10-01
2014-10-01,0.004123472,0.0022043522916160075,0.0013149641176470588,0,39,2015-11-01
2014-11-01,-0.000709675,0.0009305688276427603,0.0013862419176470587,0,40,2015-12-01
2014-12-01,0.001902856,0.0006425166992362428,0.0013692105529411762,0,41,2016-01-01
2015-01-01,-0.003601423,0.0005167586998846808,0.0013826384588235291,0,42,2016-02-01
2015-02-01,-0.000648095,-0.00013835797949842736,0.0013862731882352938,0,43,2016-03-01
2015-03-01,-0.000897463,0.0014502845103681078,0.0013395928235294115,0,44,2016-04-01
2015-04-01,-0.000838176,-0.002519149573768005,0.0013455813058823526,0,45,2016-05-01
2015-05-01,-0.001983337,-0.000778858061725624,0.0013418905999999997,0,46,2016-06-01
2015-06-01,0.003778411,0.0024907165171208054,0.0012777661294117646,0,47,2016-07-01
2015-07-01,0.003925907,0.0041937663435749365,0.001312833094117647,0,48,2016-08-01
2015-08-01,0.002195689,-0.0008099611226168897,0.0013194484705882352,0,49,2016-09-01
2015-09-01,-0.00447532,6.842979056592934e-05,0.0012765490117647058,0,50,2016-10-01
2015-10-01,0.000610204,0.0019056820420665615,0.0012471592117647057,0,51,2016-11-01
2015-11-01,0.002315494,-0.0002296767909656834,0.0012639790352941176,0,52,2016-12-01
2015-12-01,0.001801736,0.0043629998985423735,0.001290291905882353,0,53,2017-01-01
