date,actual,predicted,train_mean,inner_idx,sstart,window_end
2011-12-01,0.00461494,0.002528382658066364,0.0013408568705882353,0,0,2012-08-01
2012-01-01,-0.000622397,-0.0001145810134791764,0.0013718358705882353,0,1,2012-09-01
2012-02-01,-0.002631852,0.0013551967805414,0.0014284580235294118,0,2,2012-10-01
2012-03-01,0.002450932,0.002462279984042002,0.0013929587176470589,0,3,2012-11-01
2012-04-01,0.003396772,0.0019397537510655602,0.0013626417647058825,0,4,2012-12-01
2012-05-01,0.001564307,-0.0011281864621381379,0.001357247317647059,0,5,2013-01-01
2012-06-01,0.000489148,0.0029774496294137803,0.0013942296,0,6,2013-02-01
2012-07-01,0.001955952,-0.0014360720878378451,0.0013808913058823533,0,7,2013-03-01
2012-08-01,-0.001295953,0.0009398697598410174,0.0013015859647058823,0,8,2013-04-01
2012-09-01,-9.46e-05,0.002143428438774656,0.0013171560352941178,0,9,2013-05-01
2012-10-01,-0.000412342,-0.00035812890744678274,0.0013971269294117648,0,10,2013-06-01
2012-11-01,0.004788092,0.0027887313715782864,0.0013285784,0,11,2013-07-01
2012-12-01,-5.12e-05,0.0020129232265195932,0.0012811824352941177,0,12,2013-08-01
2013-01-01,0.004900913,0.002415716025647544,0.001265864588235294,0,13,2013-09-01
2013-02-01,0.004478509,0.0037983680430028017,0.0012287052588235295,0,14,2013-10-01
2013-03-01,0.004021497,-0.0005901701023590612,0.001152107482352941,0,15,2013-11-01
2013-04-01,0.001115173,0.0025131258229344955,0.0011454078588235294,0,16,2013-12-01
2013-05-01,0.002642206,0.002391783457914328,0.0011752467058823528,0,17,2014-01-01
2013-06-01,-0.003937529,-0.000676530868058946,0.001101570705882353,0,18,2014-02-01
2013-07-01,0.005422384,0.0007072747546900479,0.001116400482352941,0,19,2014-03-01
2013-08-01,0.004718599,0.005729330347568286,0.001141332494117647,0,20,2014-04-01
2013-09-01,0.003267402,0.0015655062485628204,0.0011570356588235294,0,21,2014-05-01
2013-10-01,0.005577829,0.002784527371409046,0.0011339387529411763,0,22,2014-06-01
2013-11-01,0.001496985,0.0018867062191671481,0.001171290811764706,0,23,2014-07-01
2013-12-01,-0.004847856,0.001700345845382901,0.0011176826588235294,0,24,2014-08-01
2014-01-01,0.002806315,0.002321235925240642,0.0012003525764705883,0,25,2014-09-01
2014-02-01,0.005900511,0.0031068775647064206,0.001244042376470588,0,26,2014-10-01
2014-03-01,0.001173027,0.005053206465706254,0.0012797865176470589,0,27,2014-11-01
2014-04-01,0.003443963,0.002626914200144627,0.0013739652470588237,0,28,2014-12-01
2014-05-01,0.003637652,0.0014599947840161533,0.0013730784823529415,0,29,2015-01-01
2014-06-01,0.00280792,0.001604347314776699,0.0012925677882352944,0,30,2015-02-01
2014-07-01,0.000590749,0.0018129988153547903,0.0012434047764705884,0,31,2015-03-01
