date,actual,predicted,train_mean,inner_idx,sstart,window_end
2019-08-01,-0.000652718,0.003691672709954075,0.001766583141176471,0,89,2020-01-01
2019-09-01,0.000456897,0.000491700832266594,0.0017518066000000005,0,90,2020-02-01
2019-10-01,0.001828003,-0.0017427348854751295,0.001694248835294118,0,91,2020-03-01
2019-11-01,-0.000297017,0.00031395636492036254,0.0016713119058823533,0,92,2020-04-01
2019-12-01,0.002053313,0.0032013813362570197,0.001798375129411765,0,93,2020-05-01
2020-01-01,0.001315699,0.002582716152220621,0.0018351453058823536,0,94,2020-06-01
2020-02-01,0.003401413,-0.0019988771323292496,0.0018221867764705887,0,95,2020-07-01
2020-03-01,-0.07537065,8.365055875298709e-05,0.001831796023529412,0,96,2020-08-01
2020-04-01,-0.11400353,-0.0032412745076171555,0.0018141525647058826,0,97,2020-09-01
2020-05-01,0.042266504,-0.00027557633931062786,0.001783462329411765,0,98,2020-10-01
2020-06-01,0.055582744,0.002470457202001832,0.0018040840941176473,0,99,2020-11-01
2020-07-01,0.025353325,0.0058735104267965636,0.0018267029529411766,0,100,2020-12-01
2020-08-01,0.00913465,0.004848272950960308,0.0018280597176470587,0,101,2021-01-01
2020-09-01,0.007989305,0.00489094142794403,0.0017958858470588238,0,102,2021-02-01
2020-10-01,0.005832249,0.002936896203482919,0.0018119670117647058,0,103,2021-03-01
2020-11-01,0.008783804,0.00023187895759066738,0.0017943258352941173,0,104,2021-04-01
2020-12-01,0.002212933,-0.002396382350984339,0.0008549239647058823,0,105,2021-05-01
2021-01-01,0.007047229,-0.005660389411196292,-0.0005336057647058823,0,106,2021-06-01
2021-02-01,0.001685171,0.020648298370615215,-4.947245882352933e-05,0,107,2021-07-01
2021-03-01,0.012534755,0.026278299336982096,0.0005733574000000001,0,108,2021-08-01
2021-04-01,-0.008569461,-0.010751225420903864,0.0009179556823529412,1,108,2021-08-01
2021-05-01,-0.00506891,-0.0017581276004360964,0.0009616293999999999,2,108,2021-08-01
2021-06-01,0.007873122,0.012388059062804976,0.001000108294117647,3,108,2021-08-01
2021-07-01,-0.000920719,0.00659937929621729,0.0010302829647058824,4,108,2021-08-01
