sstart,ssample_start_date,ssample_end_date,mad,mae,rmse,r_sq
0,2004-05-01,2012-08-01,0.0011234494751981906,0.0009987600236485363,0.0010962471698264583,0.0854172646137723
1,2004-06-01,2012-09-01,0.0008118816976695436,0.0016337621951608766,0.0021478842036253753,-0.8636737301219515
2,2004-07-01,2012-10-01,0.0007692977875052289,0.0016422789771937394,0.0021518501592712783,-1.2063608066526674
3,2004-08-01,2012-11-01,0.00046235279138567777,0.0018258937849456917,0.002237662810875378,-0.8286679051922128
4,2004-09-01,2012-12-01,0.0004656431033763335,0.0019328057963902997,0.0023339655638026048,-0.08819443436732688
5,2004-10-01,2013-01-01,0.0011087907830159846,0.0018387298084790416,0.002320967578334837,-0.014484379319986251
6,2004-11-01,2013-02-01,0.0015711435744016624,0.00205601723202954,0.0027350064517019904,-0.17662483460984912
7,2004-12-01,2013-03-01,0.002239880887660892,0.002343627174964064,0.0029123815812867517,-0.07387359073321198
8,2005-01-01,2013-04-01,0.00013419186994435318,0.002547107307176642,0.003048479210678451,-0.06120905750351002
9,2005-02-01,2013-05-01,0.002374072757605245,0.002601176115253555,0.00309182784181358,-0.5100300868235259
10,2005-03-01,2013-06-01,0.0016124754694463426,0.002753495572885336,0.003114758638762494,-0.5264553271326238
11,2005-04-01,2013-07-01,0.0016541792072222881,0.002499633886963915,0.0027022981576150856,0.19588398280163055
12,2005-05-01,2013-08-01,0.0031961808774200835,0.0028163749685586634,0.0030598521669215734,0.12948792079431926
13,2005-06-01,2013-09-01,0.0031961808774200835,0.0028398279000989603,0.003079417392123067,0.19395325245169648
14,2005-07-01,2013-10-01,0.0014247370124963097,0.0029175191861249205,0.0031490409505421325,0.21906675761828087
15,2005-08-01,2013-11-01,0.0010590968074037257,0.003840485054639483,0.003967506044447905,0.033071291671381786
16,2005-09-01,2013-12-01,0.0010590968074037257,0.0035534711320471123,0.0037154626618065433,-0.24099062968081952
17,2005-10-01,2014-01-01,0.002843385477649035,0.0038400120609072877,0.0040660579438978025,-0.12643341809138042
18,2005-11-01,2014-02-01,0.0032825226433433816,0.003752184627768418,0.004013885990039051,-0.2660681710441961
19,2005-12-01,2014-03-01,0.0032825226433433816,0.003923895393485274,0.004157383714363024,-0.06294160955387329
