sstart,ssample_start_date,ssample_end_date,mad,mae,rmse,r_sq
0,2004-05-01,2012-08-01,0.0017554450353972017,0.002444618589633033,0.003266785742327766,0.274221338767655
1,2004-06-01,2012-09-01,0.0018591607038855253,0.0021071531090562645,0.0026007529878914757,0.5239194374446368
2,2004-07-01,2012-10-01,0.0012013382173192203,0.0019161048326979185,0.0025195470701168117,0.5452479774887637
3,2004-08-01,2012-11-01,0.0012013382173192203,0.0016108630042877027,0.0020618271277179135,0.6546048503043012
4,2004-09-01,2012-12-01,0.0018056882967509254,0.0017836739175119232,0.002166164786217208,0.6565996387335742
5,2004-10-01,2013-01-01,0.0016175408515612258,0.001894003987136198,0.002225050482032123,0.6296722512701429
6,2004-11-01,2013-02-01,0.0018857535774977206,0.002087417454912385,0.002469285677707136,0.593919243784944
7,2004-12-01,2013-03-01,0.001270150846462965,0.0022100095365991425,0.002580676313899792,0.5897295485623768
8,2005-01-01,2013-04-01,0.0012303137594185847,0.002320075384101009,0.0026246172365707284,0.5999820090196394
9,2005-02-01,2013-05-01,0.0012303137594185847,0.0020522001104898656,0.002254721517216744,0.6895877861867088
10,2005-03-01,2013-06-01,0.001422422918321878,0.0020192248935089183,0.0022519101753405817,0.6907364971365075
11,2005-04-01,2013-07-01,0.001422422918321878,0.0023507393539884203,0.002723647308205133,0.6128691063150484
12,2005-05-01,2013-08-01,0.0018988885213907661,0.0026903659693349002,0.00311087246171592,0.5157311993884055
13,2005-06-01,2013-09-01,0.001996225215103865,0.0029802504151015133,0.003359323623020522,0.4717103490626441
14,2005-07-01,2013-10-01,0.002005344111115307,0.002666415463648595,0.003118819456567485,0.520043695400723
15,2005-08-01,2013-11-01,0.0023599350471947794,0.002755063197668463,0.0032068061658943976,0.5197913010797666
16,2005-09-01,2013-12-01,0.0031296903539261224,0.0030193233381033985,0.0034094155568323036,0.43016121763389026
17,2005-10-01,2014-01-01,0.0037250902378130704,0.0033952387343954985,0.0038054970392467696,0.4171676345442288
18,2005-11-01,2014-02-01,0.0030729196970505565,0.003543229296841251,0.0038307751025075747,0.41066536946587673
19,2005-12-01,2014-03-01,0.001723738166463584,0.003276772429233378,0.003556629939631124,0.4823571943582097
20,2006-01-01,2014-04-01,0.0018496054661541021,0.002851811047102266,0.0031800612337129996,0.5428358777946599
21,2006-02-01,2014-05-01,0.0010564912566010688,0.0025987296545383794,0.002938509204898344,0.5899246142052776
22,2006-03-01,2014-06-01,0.0009051834239459371,0.0027289227047133536,0.0030149466112281385,0.5700351109232884
23,2006-04-01,2014-07-01,0.0009051834239459371,0.002679886910265476,0.0029608266953728233,0.5376212138086237
24,2006-05-01,2014-08-01,0.0009051834239459371,0.0022736614577299774,0.0026771626834008817,0.6227697636146834
25,2006-06-01,2014-09-01,0.0009051834239459371,0.0020282574445381865,0.002246202294866858,0.6762998173274546
26,2006-07-01,2014-10-01,0.0007520351805893519,0.002221365656935859,0.00241334944037611,0.6816459017951464
27,2006-08-01,2014-11-01,0.0007520351805893519,0.002200865984290722,0.002390712582994456,0.6553905405428082
28,2006-09-01,2014-12-01,0.0008572535058357423,0.0026042214312248344,0.002837893075187454,0.5290619656502731
29,2006-10-01,2015-01-01,0.001982838918033645,0.002670452050707314,0.0028881500883751947,0.49779727393556705
30,2006-11-01,2015-02-01,0.0035185093402388835,0.003050180702599045,0.003349289498807305,0.4081909985482981
31,2006-12-01,2015-03-01,0.0020840959391712098,0.0029582380135643295,0.0032733837586832815,0.4398664843600707
32,2007-01-01,2015-04-01,0.0021374391137411295,0.00294490221992185,0.0032722011184274946,0.4561523449909042
33,2007-02-01,2015-05-01,0.0023212322003583015,0.0031371458576514573,0.0035053801856110346,0.3623711792854599
34,2007-03-01,2015-06-01,0.0021374391137411295,0.00302282237727589,0.003428491371256511,0.333842125221116
35,2007-04-01,2015-07-01,0.0021374391137411295,0.0031786930051496977,0.003570747147269606,0.26561817780602237
36,2007-05-01,2015-08-01,0.0023212322003583015,0.00281072234110569,0.0032423841855373525,0.40438807864425563
37,2007-06-01,2015-09-01,0.0021544991081495807,0.002643977178589394,0.0031500199192489894,0.43935113187961783
38,2007-07-01,2015-10-01,0.0021544991081495807,0.002807278597679889,0.0034451422025741528,0.37358266287695496
39,2007-08-01,2015-11-01,0.0021544991081495807,0.002828083338354988,0.003459901035449835,0.35476794279045776
40,2007-09-01,2015-12-01,0.002397599531801127,0.0028296350751331654,0.003460010062245944,0.33769038375389016
41,2007-10-01,2016-01-01,0.0017212085191956983,0.0023395678085573416,0.003018372058228144,0.4790093729182223
42,2007-11-01,2016-02-01,0.0024112921316066386,0.0025701551788128805,0.0032249596909227733,0.4254309267291897
43,2007-12-01,2016-03-01,0.0020502179335161446,0.0030296222607871627,0.003949329402424672,0.1834293691037231
44,2008-01-01,2016-04-01,0.002694608227785811,0.003387421050693881,0.004212294398583279,0.15554782290444824
45,2008-02-01,2016-05-01,0.004074753159844726,0.003812582586836647,0.004486405321994051,0.03884798724929572
46,2008-03-01,2016-06-01,0.004074753159844726,0.0041650785762800836,0.005077769421700011,0.031804964002477676
47,2008-04-01,2016-07-01,0.0037550349481348393,0.003906587302524861,0.005000906154613242,0.10530916041528737
