sstart,ssample_start_date,ssample_end_date,mad,mae,rmse,r_sq
0,2004-05-01,2012-08-01,0.002036264751926658,0.001956949451045264,0.002285441138115509,0.6920248293486149
1,2004-06-01,2012-09-01,0.0022037785635933243,0.0019341417870240671,0.0022530706658962286,0.658303633411185
2,2004-07-01,2012-10-01,0.0018347743112276322,0.0019349141932219294,0.0022539977037503377,0.6284354901215664
3,2004-08-01,2012-11-01,0.0017266518076872843,0.0019387472658018154,0.002255626485208754,0.6329260823248297
4,2004-09-01,2012-12-01,0.0019279731893503721,0.002176591668076105,0.0024306046819155933,0.6000392546559525
5,2004-10-01,2013-01-01,0.0019270336953369125,0.002054823916996962,0.0023522824696914,0.6275846915845598
6,2004-11-01,2013-02-01,0.0019270336953369125,0.002189827026399429,0.002532431738666607,0.5767340578555704
7,2004-12-01,2013-03-01,0.0021643123022950937,0.0021941446477071217,0.002534890494612561,0.5909410430284164
8,2005-01-01,2013-04-01,0.0029099172161666663,0.0022392400669830805,0.002606487458370803,0.5503162581552354
9,2005-02-01,2013-05-01,0.0029099172161666663,0.0022452841909067073,0.002608392771368584,0.5466131750909868
10,2005-03-01,2013-06-01,0.0022031263349390337,0.0023101345633102783,0.002627389025686742,0.5351001719099228
11,2005-04-01,2013-07-01,0.002217618206371572,0.002559229911422749,0.0028694866544758143,0.5114620875696789
12,2005-05-01,2013-08-01,0.0021714201588960472,0.002742653030708849,0.0031207729203914674,0.46562635448296386
13,2005-06-01,2013-09-01,0.002195780213003577,0.0025317827588755156,0.0029907224988270243,0.5327485317667818
14,2005-07-01,2013-10-01,0.002081408576652683,0.0024922671921763216,0.002953286347030163,0.5398072407636304
15,2005-08-01,2013-11-01,0.002217618206371571,0.0025240659612657894,0.0029845226806840103,0.5598909814655462
16,2005-09-01,2013-12-01,0.0020715271300000004,0.0024946482543953055,0.002976707539140701,0.5581076679365962
17,2005-10-01,2014-01-01,0.0019350810459513247,0.002756396303666804,0.0033857290796459488,0.47913985750005084
18,2005-11-01,2014-02-01,0.002049611882253565,0.0027686844341281483,0.0033887277415607354,0.47964863914338185
19,2005-12-01,2014-03-01,0.001934713052253582,0.00262833298163109,0.0032524444416744376,0.5324810931961366
