sstart,ssample_start_date,ssample_end_date,mad,mae,rmse,r_sq
0,2004-05-01,2012-08-01,0.001798417348739099,0.001888654957014538,0.002448209725469991,-0.2714597785609303
1,2004-06-01,2012-09-01,0.0018455559610149792,0.0018887209344984766,0.002448281740769552,-0.4212398268767372
2,2004-07-01,2012-10-01,0.0014826723015476581,0.0021608618626042316,0.002569418174519955,-0.6631529637566216
3,2004-08-01,2012-11-01,0.0018327751166038538,0.0017428557765991639,0.0021787620665255176,-1.0478684508178495
4,2004-09-01,2012-12-01,0.002078831294546807,0.0019660183940441844,0.002294490446316012,-0.43290387952650433
5,2004-10-01,2013-01-01,0.001472716921972237,0.002310607738399299,0.0025297158489860777,-0.8939862371018534
6,2004-11-01,2013-02-01,0.001472716921972237,0.0023870415130656172,0.0025825224428385786,-0.32720318172303986
7,2004-12-01,2013-03-01,0.0021385102152691273,0.0022117312339800937,0.002476509894258769,0.017592007843340585
8,2005-01-01,2013-04-01,0.0021385102152691273,0.002146548122909445,0.0023680369101569724,0.22448051392640023
9,2005-02-01,2013-05-01,0.0019212862721589,0.001901255788417823,0.002185824817818143,0.25200050271965535
10,2005-03-01,2013-06-01,0.0013813725889501244,0.0016859281471114736,0.002049153109544394,0.3446536116978639
11,2005-04-01,2013-07-01,0.0014065754460180816,0.0020678204884747166,0.002404858940974136,0.3694656499670005
12,2005-05-01,2013-08-01,0.0022654310635199307,0.0023539309910239102,0.0027591157053740356,0.2382552382931037
13,2005-06-01,2013-09-01,0.0013909627846880445,0.00204986845049054,0.002552023115983217,0.42726759794270386
14,2005-07-01,2013-10-01,0.0013143416010752203,0.0020307131545873338,0.002537003950040852,0.3736789200011543
15,2005-08-01,2013-11-01,0.0018156627824415642,0.0022923025725834108,0.0027234570924616354,0.35078298594908763
16,2005-09-01,2013-12-01,0.0013143416010752203,0.0018502881291826384,0.002376390744414514,0.4574638712225757
17,2005-10-01,2014-01-01,0.001882230753115471,0.0026074320356572174,0.003362862251117481,0.23883570154449063
18,2005-11-01,2014-02-01,0.0022083581646051118,0.002568290967899999,0.0033590642401969224,0.2432735222389163
19,2005-12-01,2014-03-01,0.0015776152634833034,0.002520575163820448,0.0033102560068608905,0.24151552692852163
20,2006-01-01,2014-04-01,0.0022083581646051118,0.0024142945487183503,0.003182034517216134,0.16531235630000174
21,2006-02-01,2014-05-01,0.001980309913360105,0.002471306611529602,0.0031967009254243134,0.07660889263093551
22,2006-03-01,2014-06-01,0.0017987134786291346,0.0024259075028468594,0.003171938242518817,0.09773473178009517
23,2006-04-01,2014-07-01,0.000894697647385989,0.00219816536488187,0.00302417021338694,-0.0196278815415456
24,2006-05-01,2014-08-01,0.0012710930419932193,0.0022922642135336777,0.0030431075596103743,-0.027855601825165888
25,2006-06-01,2014-09-01,0.0012710930419932193,0.0018509997643912637,0.002201322158256341,0.13416830976395433
26,2006-07-01,2014-10-01,0.001837302726313846,0.002165765840523994,0.002396911795344476,0.30821707125689524
27,2006-08-01,2014-11-01,0.0012997098628682007,0.0020206748898611245,0.0022314054361541797,0.24506104579116605
28,2006-09-01,2014-12-01,0.0012997098628682007,0.0019116526093423305,0.002076782909382846,0.39349384564399803
29,2006-10-01,2015-01-01,0.0015231641829173913,0.0018146096992537704,0.0020456939511274124,0.3678118228669549
30,2006-11-01,2015-02-01,0.0022985775462137743,0.0021967744898176555,0.002557734123452206,0.2702729280779027
31,2006-12-01,2015-03-01,0.001737329031754378,0.0022337119168194153,0.0025756785310445014,0.274121946145362
32,2007-01-01,2015-04-01,0.0019730767080488746,0.002637638492999918,0.002955783258800365,0.09913290633727967
33,2007-02-01,2015-05-01,0.002377028584192159,0.002361456752170998,0.0027493135196730977,0.1855624639845671
34,2007-03-01,2015-06-01,0.0019730767080488746,0.002342985427273147,0.002731696156812415,0.02522859976813885
35,2007-04-01,2015-07-01,0.0017313547732788,0.0021105221735195578,0.0026338186614224927,0.05898922278123664
36,2007-05-01,2015-08-01,0.0014606066694883445,0.0018308101869092296,0.002469369633429582,0.20403240394199018
37,2007-06-01,2015-09-01,0.0017838604170864545,0.002072207011639426,0.0025875411394574335,0.13142663160152468
38,2007-07-01,2015-10-01,0.0017838604170864545,0.0021340514413097913,0.0027012021581492834,0.18542650047156672
39,2007-08-01,2015-11-01,0.0015247818110950676,0.0020385054141440523,0.002665148233118429,0.1704879412515954
40,2007-09-01,2015-12-01,0.0012015280634969574,0.0018060822662680695,0.0023609968024504886,0.3105918041004916
41,2007-10-01,2016-01-01,0.0012232317309051207,0.001834446038813736,0.0023746676573438885,0.24782757296446156
42,2007-11-01,2016-02-01,0.0012015280634969574,0.0018532735540292495,0.002395312734003034,0.29263814188795145
43,2007-12-01,2016-03-01,0.0013386385257957434,0.001962346298569403,0.0024241005630632113,0.3550265933256611
44,2008-01-01,2016-04-01,0.0015822354146812318,0.002151249233306385,0.0025111337114365148,0.4278777503180443
45,2008-02-01,2016-05-01,0.0017156158592817302,0.0019339043128741968,0.0023928916106984877,0.47714905223883675
46,2008-03-01,2016-06-01,0.0017156158592817302,0.00227177246319168,0.0031765371940386026,0.3936331233778644
47,2008-04-01,2016-07-01,0.0017681447028650064,0.0025136155157736467,0.0032959310095950194,0.39523926175507607
48,2008-05-01,2016-08-01,0.0018814159305430608,0.002798998642541101,0.0035862394570324294,0.40378818580319065
49,2008-06-01,2016-09-01,0.002228780897616361,0.002823110731037657,0.003595312494934993,0.399942386331101
50,2008-07-01,2016-10-01,0.002228780897616361,0.002829236928872745,0.003599935798714648,0.3629139912339675
51,2008-08-01,2016-11-01,0.002228780897616361,0.0027784673897724285,0.003587656439195148,0.3229215040971175
52,2008-09-01,2016-12-01,0.001702842565482148,0.002838606275307837,0.0036232360917021534,0.23104806093118857
53,2008-10-01,2017-01-01,0.0013907288240049217,0.0031652983069340285,0.0037795787761470937,0.16302727623120683
54,2008-11-01,2017-02-01,0.0006367733680804006,0.002626514305742179,0.002862062417495377,0.09072942997194489
55,2008-12-01,2017-03-01,0.0015144239369403415,0.0023148130250650128,0.002714701910343415,0.03285260167048576
56,2009-01-01,2017-04-01,0.0010852130415137488,0.001988823617825137,0.0022788746232994595,-0.15673728682988086
57,2009-02-01,2017-05-01,0.0008373465518952904,0.001983301706310573,0.002275417845138249,0.1257212132250859
58,2009-03-01,2017-06-01,0.0015033442502811543,0.0016540407871641146,0.0020593140430802694,0.22702933456195407
59,2009-04-01,2017-07-01,0.0008373465518952904,0.001943367207004937,0.0023012850836683987,-0.03341959495268387
60,2009-05-01,2017-08-01,0.001087508429884505,0.0018778841473104774,0.0022403911713667663,-0.14358118867477554
