sstart,ssample_start_date,ssample_end_date,mad,mae,rmse,r_sq
0,2004-05-01,2012-08-01,0.001469605917647059,0.0017634914397058822,0.002168883268658978,0.6800845242719913
1,2004-06-01,2012-09-01,0.0015261030764705881,0.0016789234191176472,0.0020512199235886864,0.7038534411625256
2,2004-07-01,2012-10-01,0.0012348646588235294,0.0016061138147058826,0.001989852876485853,0.7163572931887021
3,2004-08-01,2012-11-01,0.0012348646588235294,0.0013247586779411764,0.0015192175650563238,0.8124782350807457
4,2004-09-01,2012-12-01,0.0012616015235294119,0.001624951217647059,0.0019141937912022396,0.7318427327751437
5,2004-10-01,2013-01-01,0.001008264305882353,0.0015372327426470588,0.0018354379621074164,0.7480084734748986
6,2004-11-01,2013-02-01,0.0010847719294117648,0.0019657313338235297,0.0022394576169738403,0.6659931070688463
7,2004-12-01,2013-03-01,0.0018248430764705881,0.0022588216014705884,0.0024965830398587597,0.616031851622272
8,2005-01-01,2013-04-01,0.002529636335294118,0.002545612704411765,0.0026871480327976672,0.5806943106891399
9,2005-02-01,2013-05-01,0.0021277036764705878,0.002224699691176471,0.0025253668514413348,0.6105946325923406
10,2005-03-01,2013-06-01,0.0013791065999999997,0.002231600098529412,0.0025292967486605475,0.6098549370933086
11,2005-04-01,2013-07-01,0.0013791065999999997,0.002635303945588235,0.00302690197193425,0.521862501969441
12,2005-05-01,2013-08-01,0.001802341558823529,0.002741112685294118,0.003159714071068353,0.5004055033267161
13,2005-06-01,2013-09-01,0.0009109193352941172,0.003021723194117647,0.003370681251384619,0.46813209273580014
14,2005-07-01,2013-10-01,0.001055153605882353,0.0028311379352941174,0.0032041380651741526,0.4934250923702188
15,2005-08-01,2013-11-01,0.001451747082352941,0.002980398748529412,0.0033785896113860078,0.466965293041287
16,2005-09-01,2013-12-01,0.0018037506823529413,0.002662436832352941,0.003224740737594091,0.490221242528297
17,2005-10-01,2014-01-01,0.002152962194117647,0.003404349807352941,0.003853218783381321,0.4024582958819918
18,2005-11-01,2014-02-01,0.0020834606294117645,0.0034217251985294117,0.0038601409572062806,0.4015953260353774
19,2005-12-01,2014-03-01,0.001531120458823529,0.0033738963132352944,0.0037995999768413386,0.40921620391989266
20,2006-01-01,2014-04-01,0.0018420130117647062,0.0028489933132352942,0.0034814792727456694,0.45206530251444643
21,2006-02-01,2014-05-01,0.0017285127529411764,0.002660584719117647,0.0033251623730190883,0.47490811557101853
22,2006-03-01,2014-06-01,0.0017285127529411764,0.0026798606161764706,0.0033378190030765842,0.47301372284601617
23,2006-04-01,2014-07-01,0.0009694396647058823,0.0023137933617647056,0.002993251104071227,0.5274386182367652
24,2006-05-01,2014-08-01,0.0011856665176470586,0.002354663560294118,0.002999922920561859,0.5263286006078859
25,2006-06-01,2014-09-01,0.0011856665176470586,0.0019687699352941177,0.0023636247526998477,0.6415717184303671
26,2006-07-01,2014-10-01,0.0021723826294117645,0.0023835086602941175,0.002880086329879266,0.5466005003336711
27,2006-08-01,2014-11-01,0.0014682302529411767,0.002155162705882353,0.002566215252598787,0.602937727640632
28,2006-09-01,2014-12-01,0.0017411783823529415,0.0023960890441176476,0.002664820272669686,0.5847519923481052
29,2006-10-01,2015-01-01,0.0017411783823529418,0.0022114954985294117,0.00257092373536514,0.602059687622799
30,2006-11-01,2015-02-01,0.002426576747058824,0.0025394054661764713,0.002992490749515238,0.5275652615463917
31,2006-12-01,2015-03-01,0.001735819523529412,0.0025901626764705888,0.0030214965402716246,0.5227544192619856
32,2007-01-01,2015-04-01,0.0017358195235294119,0.002785134094117647,0.0031125633513899528,0.5079223024580211
33,2007-02-01,2015-05-01,0.0014088336529411766,0.0027033876264705883,0.0030448175843483193,0.5189167434774817
34,2007-03-01,2015-06-01,0.0007155688294117647,0.0025069720426470587,0.002765012893205501,0.5667232689218629
35,2007-04-01,2015-07-01,0.0007155688294117647,0.0024527309867647057,0.002713274976457801,0.5759751183141092
36,2007-05-01,2015-08-01,0.0019728984705882358,0.0025159139352941176,0.0027660165442053453,0.5665450334366526
37,2007-06-01,2015-09-01,0.0020532819,0.0025487697838235293,0.002774611144135054,0.5650206879129962
38,2007-07-01,2015-10-01,0.0021043218647058826,0.0026654007897058823,0.002991227142459649,0.5277757890336343
