date,actual,predicted,sstart,inner_idx
2018-01-01,-0.000420828,0.0018310072280493445,75,4
2018-02-01,0.00514569,0.001859946143350358,75,5
2018-03-01,0.00297025,0.0017998221963138705,75,6
2018-04-01,0.000447788,0.001761506792770276,75,7
2018-05-01,0.005426968,0.0018351337951027819,75,8
2018-06-01,0.001161108,0.001825668062538856,75,9
2018-07-01,0.003167514,0.0018135813023969246,75,10
2017-12-01,0.002710201,0.0018735057841159628,78,0
2018-01-01,-0.000420828,0.0018310072280493445,78,1
2018-02-01,0.00514569,0.001859946143350358,78,2
2018-03-01,0.00297025,0.0017998221963138705,78,3
2018-04-01,0.000447788,0.001761506792770276,78,4
2018-05-01,0.005426968,0.0018351337951027819,78,5
2018-06-01,0.001161108,0.001825668062538856,78,6
2018-07-01,0.003167514,0.0018135813023969246,78,7
2018-08-01,0.002063738,0.0019154375018247513,78,8
2018-09-01,0.000108821,0.0018787157008275054,78,9
2018-10-01,0.003624493,0.0018307746269036955,78,10
2018-03-01,0.00297025,0.0017998221963138705,81,0
2018-04-01,0.000447788,0.001761506792770276,81,1
2018-05-01,0.005426968,0.0018351337951027819,81,2
2018-06-01,0.001161108,0.001825668062538856,81,3
2018-07-01,0.003167514,0.0018135813023969246,81,4
2018-08-01,0.002063738,0.0019154375018247513,81,5
2018-09-01,0.000108821,0.0018787157008275054,81,6
2018-10-01,0.003624493,0.0018307746269036955,81,7
2018-11-01,-0.002396755,0.001791036676669743,81,8
2018-12-01,-0.000507987,0.0017746779394516444,81,9
2019-01-01,-0.00027747,0.0018173767307520434,81,10
2018-06-01,0.001161108,0.001825668062538856,84,0
2018-07-01,0.003167514,0.0018135813023969246,84,1
2018-08-01,0.002063738,0.0019154375018247513,84,2
2018-09-01,0.000108821,0.0018787157008275054,84,3
2018-10-01,0.003624493,0.0018307746269036955,84,4
2018-11-01,-0.002396755,0.001791036676669743,84,5
2018-12-01,-0.000507987,0.0017746779394516444,84,6
2019-01-01,-0.00027747,0.0018173767307520434,84,7
2019-02-01,-0.002572036,0.001778136351911695,84,8
2019-03-01,0.008168522,0.0017156300677295725,84,9
2019-04-01,0.005576397,0.0017218125473255973,84,10
2018-09-01,0.000108821,0.0018787157008275054,87,0
2018-10-01,0.003624493,0.0018307746269036955,87,1
2018-11-01,-0.002396755,0.001791036676669743,87,2
2018-12-01,-0.000507987,0.0017746779394516444,87,3
2019-01-01,-0.00027747,0.0018173767307520434,87,4
2019-02-01,-0.002572036,0.001778136351911695,87,5
2019-03-01,0.008168522,0.0017156300677295725,87,6
2019-04-01,0.005576397,0.0017218125473255973,87,7
2019-05-01,0.002295297,0.0017221581515012153,87,8
2019-06-01,0.002381093,0.001791372004521797,87,9
2019-07-01,-0.001010546,0.0018179477963219815,87,10
2018-12-01,-0.000507987,0.0017746779394516444,90,0
2019-01-01,-0.00027747,0.0018173767307520434,90,1
2019-02-01,-0.002572036,0.001778136351911695,90,2
2019-03-01,0.008168522,0.0017156300677295725,90,3
2019-04-01,0.005576397,0.0017218125473255973,90,4
2019-05-01,0.002295297,0.0017221581515012153,90,5
2019-06-01,0.002381093,0.001791372004521797,90,6
2019-07-01,-0.001010546,0.0018179477963219815,90,7
2019-08-01,-0.000652718,0.0018256948380565238,90,8
2019-09-01,0.000456897,0.0018488528515270995,90,9
2019-10-01,0.001828003,0.0018107109157730875,90,10
2019-03-01,0.008168522,0.0017156300677295725,93,0
2019-04-01,0.005576397,0.0017218125473255973,93,1
2019-05-01,0.002295297,0.0017221581515012153,93,2
2019-06-01,0.002381093,0.001791372004521797,93,3
2019-07-01,-0.001010546,0.0018179477963219815,93,4
2019-08-01,-0.000652718,0.0018256948380565238,93,5
2019-09-01,0.000456897,0.0018488528515270995,93,6
2019-10-01,0.001828003,0.0018107109157730875,93,7
2019-11-01,-0.000297017,0.0018202029826680222,93,8
2019-12-01,0.002053313,0.0018268668900114492,93,9
2020-01-01,0.001315699,0.0018545386796434654,93,10
2019-06-01,0.002381093,0.001791372004521797,96,0
2019-07-01,-0.001010546,0.0018179477963219815,96,1
2019-08-01,-0.000652718,0.0018256948380565238,96,2
2019-09-01,0.000456897,0.0018488528515270995,96,3
2019-10-01,0.001828003,0.0018107109157730875,96,4
2019-11-01,-0.000297017,0.0018202029826680222,96,5
2019-12-01,0.002053313,0.0018268668900114492,96,6
2020-01-01,0.001315699,0.0018545386796434654,96,7
2020-02-01,0.003401413,0.0017892337782654051,96,8
2020-03-01,-0.07537065,0.001819483535125911,96,9
2020-04-01,-0.11400353,0.0017720168936432362,96,10
2019-09-01,0.000456897,0.0018488528515270995,99,0
2019-10-01,0.001828003,0.0018107109157730875,99,1
2019-11-01,-0.000297017,0.0018202029826680222,99,2
2019-12-01,0.002053313,0.0018268668900114492,99,3
2020-01-01,0.001315699,0.0018545386796434654,99,4
2020-02-01,0.003401413,0.0017892337782654051,99,5
2020-03-01,-0.07537065,0.001819483535125911,99,6
2020-04-01,-0.11400353,0.0017720168936432362,99,7
2020-05-01,0.042266504,0.0017618977279289347,99,8
2020-06-01,0.055582744,0.0010798561971005016,99,9
2020-07-01,0.025353325,-0.26395007814364635,99,10
2019-12-01,0.002053313,0.0018268668900114492,102,0
2020-01-01,0.001315699,0.0018545386796434654,102,1
2020-02-01,0.003401413,0.0017892337782654051,102,2
2020-03-01,-0.07537065,0.001819483535125911,102,3
2020-04-01,-0.11400353,0.0017720168936432362,102,4
2020-05-01,0.042266504,0.0017618977279289347,102,5
2020-06-01,0.055582744,0.0010798561971005016,102,6
2020-07-01,0.025353325,-0.26395007814364635,102,7
2020-08-01,0.00913465,0.00033606923459618345,102,8
2020-09-01,0.007989305,0.0022112047672939268,102,9
2020-10-01,0.005832249,0.001683397820590668,102,10
2020-03-01,-0.07537065,0.001819483535125911,105,0
2020-04-01,-0.11400353,0.0017720168936432362,105,1
2020-05-01,0.042266504,0.0017618977279289347,105,2
2020-06-01,0.055582744,0.0010798561971005016,105,3
2020-07-01,0.025353325,-0.26395007814364635,105,4
2020-08-01,0.00913465,0.00033606923459618345,105,5
2020-09-01,0.007989305,0.0022112047672939268,105,6
2020-10-01,0.005832249,0.001683397820590668,105,7
2020-11-01,0.008783804,0.0011805607688600288,105,8
2020-12-01,0.002212933,0.0012058859996872309,105,9
2021-01-01,0.007047229,0.0011221861788334906,105,10
2020-06-01,0.055582744,0.0010798561971005016,108,0
2020-07-01,0.025353325,-0.26395007814364635,108,1
2020-08-01,0.00913465,0.00033606923459618345,108,2
2020-09-01,0.007989305,0.0022112047672939268,108,3
2020-10-01,0.005832249,0.001683397820590668,108,4
2020-11-01,0.008783804,0.0011805607688600288,108,5
2020-12-01,0.002212933,0.0012058859996872309,108,6
2021-01-01,0.007047229,0.0011221861788334906,108,7
2021-02-01,0.001685171,0.0013341293690697829,108,8
2021-03-01,0.012534755,0.001215877580829334,108,9
2021-04-01,-0.008569461,0.0013976633410839982,108,10
2020-09-01,0.007989305,0.0022112047672939268,111,0
2020-10-01,0.005832249,0.001683397820590668,111,1
2020-11-01,0.008783804,0.0011805607688600288,111,2
2020-12-01,0.002212933,0.0012058859996872309,111,3
2021-01-01,0.007047229,0.0011221861788334906,111,4
2021-02-01,0.001685171,0.0013341293690697829,111,5
2021-03-01,0.012534755,0.001215877580829334,111,6
2021-04-01,-0.008569461,0.0013976633410839982,111,7
2021-05-01,-0.00506891,0.0011415027641950674,111,8
2021-06-01,0.007873122,0.0016841940826424046,111,9
2021-07-01,-0.000920719,0.0007995160520256361,111,10
