date,actual,predicted,sstart,inner_idx
2013-11-01,0.001496985,0.0032999037351395216,21,10
2013-12-01,-0.004847856,0.0014216802528230097,21,11
2014-01-01,0.002806315,-0.0015287545952696949,21,12
2013-04-01,0.001115173,0.0025019008915009074,24,0
2013-05-01,0.002642206,0.0011448019988915502,24,1
2013-06-01,-0.003937529,0.001882073819780417,24,2
2013-07-01,0.005422384,-0.0012245421156321795,24,3
2013-08-01,0.004718599,0.0030703569140795367,24,4
2013-09-01,0.003267402,0.0028138365468639453,24,5
2013-10-01,0.005577829,0.002211944973431786,24,6
2013-11-01,0.001496985,0.0032999037351395216,24,7
2013-12-01,-0.004847856,0.0014216802528230097,24,8
2014-01-01,0.002806315,-0.0015287545952696949,24,9
2014-02-01,0.005900511,0.0019564370567154445,24,10
2014-03-01,0.001173027,0.003364282631507796,24,11
2014-04-01,0.003443963,0.0012225260316120867,24,12
2013-07-01,0.005422384,-0.0012245421156321795,27,0
2013-08-01,0.004718599,0.0030703569140795367,27,1
2013-09-01,0.003267402,0.0028138365468639453,27,2
2013-10-01,0.005577829,0.002211944973431786,27,3
2013-11-01,0.001496985,0.0032999037351395216,27,4
2013-12-01,-0.004847856,0.0014216802528230097,27,5
2014-01-01,0.002806315,-0.0015287545952696949,27,6
2014-02-01,0.005900511,0.0019564370567154445,27,7
2014-03-01,0.001173027,0.003364282631507796,27,8
2014-04-01,0.003443963,0.0012225260316120867,27,9
2014-05-01,0.003637652,0.0022638797481964617,27,10
2014-06-01,0.00280792,0.0023393121746054426,27,11
2014-07-01,0.000590749,0.001974551815050356,27,12
2013-10-01,0.005577829,0.002211944973431786,30,0
2013-11-01,0.001496985,0.0032999037351395216,30,1
2013-12-01,-0.004847856,0.0014216802528230097,30,2
2014-01-01,0.002806315,-0.0015287545952696949,30,3
2014-02-01,0.005900511,0.0019564370567154445,30,4
2014-03-01,0.001173027,0.003364282631507796,30,5
2014-04-01,0.003443963,0.0012225260316120867,30,6
2014-05-01,0.003637652,0.0022638797481964617,30,7
2014-06-01,0.00280792,0.0023393121746054426,30,8
2014-07-01,0.000590749,0.001974551815050356,30,9
2014-08-01,-0.001563173,0.000990933128127148,30,10
2014-09-01,0.006198417,-4.569468231969292e-05,30,11
2014-10-01,0.004123472,0.0035452728060140996,30,12
2014-01-01,0.002806315,-0.0015287545952696949,33,0
2014-02-01,0.005900511,0.0019564370567154445,33,1
2014-03-01,0.001173027,0.003364282631507796,33,2
2014-04-01,0.003443963,0.0012225260316120867,33,3
2014-05-01,0.003637652,0.0022638797481964617,33,4
