date,actual,predicted,train_mean,inner_idx,sstart,window_end
2011-07-01,0.007164162,-0.002234511477055438,0.0013408568705882353,0,0,2012-08-01
2011-08-01,0.005510649,0.0032787967383588984,0.0013718358705882353,0,1,2012-09-01
2011-09-01,0.001541758,-0.00015413623790724016,0.0014284580235294118,0,2,2012-10-01
2011-10-01,0.000195946,-0.001718555688024509,0.0013929587176470589,0,3,2012-11-01
2011-11-01,0.000748019,0.003952524612602628,0.0013626417647058825,0,4,2012-12-01
2011-12-01,0.00461494,0.0014090618782958014,0.001357247317647059,0,5,2013-01-01
2012-01-01,-0.000622397,0.002523907086423601,0.0013942296,0,6,2013-02-01
2012-02-01,-0.002631852,0.0008448271173281949,0.0013808913058823533,0,7,2013-03-01
2012-03-01,0.002450932,-0.0008225935020285767,0.0013015859647058823,0,8,2013-04-01
2012-04-01,0.003396772,0.003680350884577846,0.0013171560352941178,0,9,2013-05-01
2012-05-01,0.001564307,-0.0013068640290315949,0.0013971269294117648,0,10,2013-06-01
2012-06-01,0.000489148,0.001412530799537061,0.0013285784,0,11,2013-07-01
2012-07-01,0.001955952,0.00010638676502320034,0.0012811824352941177,0,12,2013-08-01
2012-08-01,-0.001295953,0.0026486802022783434,0.001265864588235294,0,13,2013-09-01
2012-09-01,-9.46e-05,0.0015269985330178032,0.0012287052588235295,0,14,2013-10-01
2012-10-01,-0.000412342,0.0008301226475796716,0.001152107482352941,0,15,2013-11-01
2012-11-01,0.004788092,0.003210725843317395,0.0011454078588235294,0,16,2013-12-01
2012-12-01,-5.12e-05,-0.0016850817993679815,0.0011752467058823528,0,17,2014-01-01
2013-01-01,0.004900913,-0.0009062660865317994,0.001101570705882353,0,18,2014-02-01
2013-02-01,0.004478509,0.0021585543785267204,0.001116400482352941,0,19,2014-03-01
2013-03-01,0.004021497,0.002820080827514468,0.001141332494117647,0,20,2014-04-01
2013-04-01,0.001115173,0.004351522799393369,0.0011570356588235294,0,21,2014-05-01
2013-05-01,0.002642206,0.0024162797374667243,0.0011339387529411763,0,22,2014-06-01
2013-06-01,-0.003937529,0.001691448606897515,0.001171290811764706,0,23,2014-07-01
2013-07-01,0.005422384,0.0025962979397745087,0.0011176826588235294,0,24,2014-08-01
2013-08-01,0.004718599,0.0015519794200484526,0.0012003525764705883,0,25,2014-09-01
2013-09-01,0.003267402,0.000538285434795748,0.001244042376470588,0,26,2014-10-01
2013-10-01,0.005577829,0.0007714187085505296,0.0012797865176470589,0,27,2014-11-01
2013-11-01,0.001496985,0.005852750325803006,0.0013739652470588237,0,28,2014-12-01
2013-12-01,-0.004847856,0.0019885833158200276,0.0013730784823529415,0,29,2015-01-01
2014-01-01,0.002806315,0.002557682424708217,0.0012925677882352944,0,30,2015-02-01
2014-02-01,0.005900511,0.005287716641786095,0.0012434047764705884,0,31,2015-03-01
2014-03-01,0.001173027,0.0009438339022337361,0.0013152166588235295,0,32,2015-04-01
2014-04-01,0.003443963,-0.0009838422361283649,0.0012745447764705882,0,33,2015-05-01
2014-05-01,0.003637652,0.003712006885029375,0.0012937710117647057,0,34,2015-06-01
2014-06-01,0.00280792,0.0023932146142540234,0.0013244952235294115,0,35,2015-07-01
2014-07-01,0.000590749,0.00262322671692219,0.0013096066117647056,0,36,2015-08-01
2014-08-01,-0.001563173,0.0009536809083791103,0.0012864302588235295,0,37,2015-09-01
2014-09-01,0.006198417,0.002767262726486582,0.0012733148941176469,0,38,2015-10-01
2014-10-01,0.004123472,0.0016800605343305483,0.0013149641176470588,0,39,2015-11-01
2014-11-01,-0.000709675,0.003488231084188933,0.0013862419176470587,0,40,2015-12-01
2014-12-01,0.001902856,0.002580836769571292,0.0013692105529411762,0,41,2016-01-01
2015-01-01,-0.003601423,0.004415311235311235,0.0013826384588235291,0,42,2016-02-01
2015-02-01,-0.000648095,0.00223299921890414,0.0013862731882352938,0,43,2016-03-01
2015-03-01,-0.000897463,0.0006451097854335534,0.0013395928235294115,0,44,2016-04-01
2015-04-01,-0.000838176,0.004802849381793163,0.0013455813058823526,0,45,2016-05-01
2015-05-01,-0.001983337,0.0008049159980122772,0.0013418905999999997,0,46,2016-06-01
2015-06-01,0.003778411,0.001272488670744525,0.0012777661294117646,0,47,2016-07-01
2015-07-01,0.003925907,0.0015322860872341193,0.001312833094117647,0,48,2016-08-01
2015-08-01,0.002195689,0.0015147495096774106,0.0013194484705882352,0,49,2016-09-01
2015-09-01,-0.00447532,0.002897366466483272,0.0012765490117647058,0,50,2016-10-01
2015-10-01,0.000610204,0.0014327986700947554,0.0012471592117647057,0,51,2016-11-01
2015-11-01,0.002315494,0.0020361619010761333,0.0012639790352941176,0,52,2016-12-01
2015-12-01,0.001801736,0.0009867695468152426,0.001290291905882353,0,53,2017-01-01
2016-01-01,0.005338494,0.004978290410831892,0.0014432650470588232,0,54,2017-02-01
2016-02-01,-0.002429846,0.0034533677742838776,0.0016615895647058823,0,55,2017-03-01
2016-03-01,-0.003415126,0.0022424013662498354,0.001732751482352941,0,56,2017-04-01
2016-04-01,0.001675978,0.0003992004319552611,0.001737259458823529,0,57,2017-05-01
2016-05-01,-0.007620255,0.0011396427920616038,0.0018356724823529408,0,58,2017-06-01
2016-06-01,0.004776649,0.004912613553090591,0.0017825658352941176,0,59,2017-07-01
2016-07-01,0.007133884,-0.00333069308471362,0.001861159023529412,0,60,2017-08-01
2016-08-01,0.001774054,0.002446694345162239,0.001942339788235294,0,61,2017-09-01
2016-09-01,0.004297368,-0.0006926975614630621,0.001929202376470588,0,62,2017-10-01
2016-10-01,8e-05,0.003766385568985763,0.0019666962823529414,0,63,2017-11-01
2016-11-01,0.004279714,0.0031822315654467153,0.0018913974117647056,0,64,2017-12-01
2016-12-01,0.002225108,-0.0023438019835817876,0.001923688494117647,0,65,2018-01-01
2017-01-01,0.005805781,-0.00019025954120952324,0.0018771300352941173,0,66,2018-02-01
2017-02-01,0.001959055,0.0023127512758571857,0.001917565811764706,0,67,2018-03-01
2017-03-01,0.004181002,0.0028034624701798053,0.0018646084235294114,0,68,2018-04-01
2017-04-01,0.005276876,-0.0001375335594114347,0.0018762630352941172,0,69,2018-05-01
2017-05-01,0.003675369,0.004462925996824671,0.0018799499411764704,0,70,2018-06-01
2017-06-01,0.002311777,-0.0005042699401968672,0.0019337294470588233,0,71,2018-07-01
2017-07-01,0.001324458,0.0016450654192146042,0.0018959721176470582,0,72,2018-08-01
2017-08-01,-0.001318687,0.00239302467730298,0.0018850556705882352,0,73,2018-09-01
2017-09-01,0.002236284,-0.000569705917201541,0.001862264764705882,0,74,2018-10-01
2017-10-01,0.001338224,0.0005638149396736549,0.0018508005058823528,0,75,2018-11-01
2017-11-01,0.004992827,0.004141233369390815,0.0018645982823529406,0,76,2018-12-01
2017-12-01,0.002710201,0.0019684805945968395,0.0018722791529411763,0,77,2019-01-01
2018-01-01,-0.000420828,-0.0013000366640378979,0.0018658720117647057,0,78,2019-02-01
2018-02-01,0.00514569,0.0007649530354824701,0.0017777330235294118,0,79,2019-03-01
2018-03-01,0.00297025,0.000692971631824449,0.001805207482352941,0,80,2019-04-01
2018-04-01,0.000447788,0.0018027051471265713,0.001843062694117647,0,81,2019-05-01
2018-05-01,0.005426968,0.005408983946279565,0.0018093140588235294,0,82,2019-06-01
2018-06-01,0.001161108,0.0007805917998140952,0.0018574618823529415,0,83,2019-07-01
2018-07-01,0.003167514,0.0019411001424330565,0.0018993526117647062,0,84,2019-08-01
2018-08-01,0.002063738,0.004132347708550524,0.0018961386470588237,0,85,2019-09-01
2018-09-01,0.000108821,0.0017812980068496892,0.0018361336588235296,0,86,2019-10-01
2018-10-01,0.003624493,0.001931385657249499,0.0017725827411764709,0,87,2019-11-01
2018-11-01,-0.002396755,0.0015910705264773099,0.0017970855058823533,0,88,2019-12-01
2018-12-01,-0.000507987,0.0026199985352625323,0.001766583141176471,0,89,2020-01-01
2019-01-01,-0.00027747,-0.001345748890117405,0.0017518066000000005,0,90,2020-02-01
2019-02-01,-0.002572036,-0.0011944668404248137,0.001694248835294118,0,91,2020-03-01
2019-03-01,0.008168522,0.003523077592793923,0.0016713119058823533,0,92,2020-04-01
2019-04-01,0.005576397,0.0012595806703231934,0.001798375129411765,0,93,2020-05-01
2019-05-01,0.002295297,0.001126796895399322,0.0018351453058823536,0,94,2020-06-01
2019-06-01,0.002381093,0.0033079918039611066,0.0018221867764705887,0,95,2020-07-01
2019-07-01,-0.001010546,0.0018331580591669614,0.001831796023529412,0,96,2020-08-01
2019-08-01,-0.000652718,0.0030995313049535025,0.0018141525647058826,0,97,2020-09-01
2019-09-01,0.000456897,0.0039802959250858135,0.001783462329411765,0,98,2020-10-01
2019-10-01,0.001828003,0.004113009051397142,0.0018040840941176473,0,99,2020-11-01
2019-11-01,-0.000297017,0.00266660923125433,0.0018267029529411766,0,100,2020-12-01
2019-12-01,0.002053313,0.002459066250312204,0.0018280597176470587,0,101,2021-01-01
2020-01-01,0.001315699,0.0030789264212087194,0.0017958858470588238,0,102,2021-02-01
2020-02-01,0.003401413,0.002684758687293147,0.0018119670117647058,0,103,2021-03-01
2020-03-01,-0.07537065,0.004548944524875295,0.0017943258352941173,0,104,2021-04-01
2020-04-01,-0.11400353,0.0018665028461139835,0.0008549239647058823,0,105,2021-05-01
2020-05-01,0.042266504,-0.0023159920509853876,-0.0005336057647058823,0,106,2021-06-01
2020-06-01,0.055582744,0.014485419732221531,-4.947245882352933e-05,0,107,2021-07-01
2020-07-01,0.025353325,0.0005432485671573771,0.0005733574000000001,0,108,2021-08-01
2020-08-01,0.00913465,0.011658044410793149,0.0009179556823529412,1,108,2021-08-01
2020-09-01,0.007989305,0.0035707914016455873,0.0009616293999999999,2,108,2021-08-01
2020-10-01,0.005832249,0.0048765979573537595,0.001000108294117647,3,108,2021-08-01
2020-11-01,0.008783804,-0.0003741106720322961,0.0010302829647058824,4,108,2021-08-01
2020-12-01,0.002212933,0.009677850629222476,0.0010680003176470586,5,108,2021-08-01
2021-01-01,0.007047229,-0.0009334763526734029,0.0010764232352941177,6,108,2021-08-01
2021-02-01,0.001685171,0.00448613641954427,0.0012163654117647057,7,108,2021-08-01
2021-03-01,0.012534755,-0.0002470583443416228,0.0012031754823529413,8,108,2021-08-01
2021-04-01,-0.008569461,0.006657114480547378,0.001281225411764706,9,108,2021-08-01
2021-05-01,-0.00506891,0.001289724550319093,0.001166607905882353,10,108,2021-08-01
2021-06-01,0.007873122,0.010252643018985708,0.0010664564588235299,11,108,2021-08-01
2021-07-01,-0.000920719,0.003901774710400992,0.0011162855176470592,12,108,2021-08-01
